lead,window_index,window_start,window_end,duration_seconds,samples,sampling_rate_hz,quality_mean,quality_median,quality_min,quality_max,zhao2018,error
ECG_CH2,93,2018-04-11 19:08:32,2018-04-11 19:08:47,15,3000,200,0.699976,0.771922,0.000000,1.000000,Barely acceptable,
ECG_CH2,94,2018-04-11 19:08:47,2018-04-11 19:09:02,15,3000,200,0.654280,0.740353,0.000000,1.000000,Barely acceptable,
ECG_CH2,95,2018-04-11 19:09:02,2018-04-11 19:09:17,15,3000,200,0.774893,0.857792,0.000000,1.000000,Barely acceptable,
ECG_CH2,96,2018-04-11 19:09:17,2018-04-11 19:09:32,15,3000,200,0.764393,0.894963,0.000000,1.000000,Barely acceptable,
ECG_CH2,97,2018-04-11 19:09:32,2018-04-11 19:09:47,15,3000,200,0.495476,0.595780,0.000000,1.000000,Barely acceptable,
ECG_CH2,98,2018-04-11 19:09:47,2018-04-11 19:10:02,15,3000,200,0.617702,0.788430,0.000000,1.000000,Barely acceptable,
ECG_CH2,99,2018-04-11 19:10:02,2018-04-11 19:10:17,15,3000,200,0.776660,0.896719,0.000000,1.000000,Barely acceptable,
ECG_CH2,100,2018-04-11 19:10:17,2018-04-11 19:10:32,15,3000,200,0.836494,0.927956,0.000000,1.000000,Barely acceptable,
ECG_CH2,101,2018-04-11 19:10:32,2018-04-11 19:10:47,15,3000,200,0.650166,0.692325,0.000000,1.000000,Barely acceptable,
ECG_CH2,102,2018-04-11 19:10:47,2018-04-11 19:11:02,15,3000,200,0.648851,0.684575,0.000000,1.000000,Barely acceptable,
ECG_CH2,103,2018-04-11 19:11:02,2018-04-11 19:11:17,15,3000,200,0.719232,0.793072,0.000000,1.000000,Barely acceptable,
ECG_CH2,104,2018-04-11 19:11:17,2018-04-11 19:11:32,15,3000,200,0.623110,0.800967,0.000000,1.000000,Barely acceptable,
ECG_CH2,105,2018-04-11 19:11:32,2018-04-11 19:11:47,15,3000,200,0.704085,0.656703,0.000000,1.000000,Barely acceptable,
ECG_CH2,106,2018-04-11 19:11:47,2018-04-11 19:12:02,15,3000,200,0.741625,0.809199,0.000000,1.000000,Barely acceptable,
ECG_CH2,107,2018-04-11 19:12:02,2018-04-11 19:12:17,15,3000,200,0.637269,0.720810,0.000000,1.000000,Barely acceptable,
ECG_CH2,108,2018-04-11 19:12:17,2018-04-11 19:12:32,15,3000,200,0.595293,0.602819,0.000000,1.000000,Barely acceptable,
ECG_CH2,109,2018-04-11 19:12:32,2018-04-11 19:12:47,15,3000,200,0.648351,0.764538,0.000000,1.000000,Barely acceptable,
ECG_CH2,110,2018-04-11 19:12:47,2018-04-11 19:13:02,15,3000,200,0.656168,0.712103,0.000000,1.000000,Barely acceptable,
ECG_CH2,111,2018-04-11 19:13:02,2018-04-11 19:13:17,15,3000,200,0.512437,0.573545,0.000000,1.000000,Barely acceptable,
ECG_CH2,112,2018-04-11 19:13:17,2018-04-11 19:13:32,15,3000,200,0.773930,0.920823,0.000000,1.000000,Barely acceptable,
ECG_CH2,113,2018-04-11 19:13:32,2018-04-11 19:13:47,15,3000,200,0.768041,0.841807,0.000000,1.000000,Barely acceptable,
ECG_CH2,114,2018-04-11 19:13:47,2018-04-11 19:14:02,15,3000,200,0.630325,0.731028,0.000000,1.000000,Barely acceptable,
ECG_CH2,115,2018-04-11 19:14:02,2018-04-11 19:14:17,15,3000,200,0.713532,0.798846,0.000000,1.000000,Barely acceptable,
ECG_CH2,116,2018-04-11 19:14:17,2018-04-11 19:14:32,15,3000,200,0.573854,0.600222,0.000000,1.000000,Barely acceptable,
ECG_CH2,117,2018-04-11 19:14:32,2018-04-11 19:14:47,15,3000,200,0.690894,0.794256,0.000000,1.000000,Barely acceptable,
ECG_CH2,118,2018-04-11 19:14:47,2018-04-11 19:15:02,15,3000,200,0.644886,0.782416,0.000000,1.000000,Barely acceptable,
ECG_CH2,119,2018-04-11 19:15:02,2018-04-11 19:15:17,15,3000,200,0.825791,0.899408,0.000000,1.000000,Barely acceptable,
ECG_CH2,120,2018-04-11 19:15:17,2018-04-11 19:15:32,15,3000,200,0.748597,0.875843,0.000000,1.000000,Barely acceptable,
ECG_CH2,121,2018-04-11 19:15:32,2018-04-11 19:15:47,15,3000,200,0.606221,0.594535,0.000000,1.000000,Barely acceptable,
ECG_CH2,122,2018-04-11 19:15:47,2018-04-11 19:16:02,15,3000,200,0.558605,0.597195,0.000000,1.000000,Barely acceptable,
ECG_CH2,123,2018-04-11 19:16:02,2018-04-11 19:16:17,15,3000,200,0.806166,0.895805,0.000000,1.000000,Barely acceptable,
ECG_CH2,124,2018-04-11 19:16:17,2018-04-11 19:16:32,15,3000,200,0.762845,0.877074,0.000000,1.000000,Barely acceptable,
ECG_CH2,125,2018-04-11 19:16:32,2018-04-11 19:16:47,15,3000,200,0.845104,0.955707,0.000000,1.000000,Barely acceptable,
ECG_CH2,126,2018-04-11 19:16:47,2018-04-11 19:17:02,15,3000,200,0.590482,0.778406,0.000000,1.000000,Barely acceptable,
ECG_CH2,127,2018-04-11 19:17:02,2018-04-11 19:17:17,15,3000,200,0.834030,0.919446,0.000000,1.000000,Barely acceptable,
ECG_CH2,128,2018-04-11 19:17:17,2018-04-11 19:17:32,15,3000,200,0.617442,0.622523,0.000000,1.000000,Barely acceptable,
ECG_CH2,129,2018-04-11 19:17:32,2018-04-11 19:17:47,15,3000,200,0.716703,0.767237,0.000000,1.000000,Barely acceptable,
ECG_CH2,130,2018-04-11 19:17:47,2018-04-11 19:18:02,15,3000,200,0.612658,0.582485,0.000000,1.000000,Barely acceptable,
ECG_CH2,131,2018-04-11 19:18:02,2018-04-11 19:18:17,15,3000,200,0.701606,0.774859,0.000000,1.000000,Barely acceptable,
ECG_CH2,132,2018-04-11 19:18:17,2018-04-11 19:18:32,15,3000,200,0.666848,0.685235,0.000000,1.000000,Barely acceptable,
ECG_CH2,133,2018-04-11 19:18:32,2018-04-11 19:18:47,15,3000,200,0.682961,0.818381,0.000000,1.000000,Barely acceptable,
ECG_CH2,134,2018-04-11 19:18:47,2018-04-11 19:19:02,15,3000,200,0.719620,0.839824,0.000000,1.000000,Barely acceptable,
ECG_CH2,135,2018-04-11 19:19:02,2018-04-11 19:19:17,15,3000,200,0.631522,0.737293,0.000000,1.000000,Barely acceptable,
ECG_CH2,136,2018-04-11 19:19:17,2018-04-11 19:19:32,15,3000,200,0.701652,0.743123,0.000000,1.000000,Barely acceptable,
ECG_CH2,137,2018-04-11 19:19:32,2018-04-11 19:19:47,15,3000,200,0.814870,0.855892,0.000000,1.000000,Unacceptable,
ECG_CH2,138,2018-04-11 19:19:47,2018-04-11 19:20:02,15,3000,200,0.801469,0.884771,0.000000,1.000000,Barely acceptable,
ECG_CH2,139,2018-04-11 19:20:02,2018-04-11 19:20:17,15,3000,200,0.629354,0.610611,0.000000,1.000000,Barely acceptable,
ECG_CH2,140,2018-04-11 19:20:17,2018-04-11 19:20:32,15,3000,200,0.808855,0.873307,0.000000,1.000000,Barely acceptable,
ECG_CH2,141,2018-04-11 19:20:32,2018-04-11 19:20:47,15,3000,200,0.626885,0.686356,0.000000,1.000000,Barely acceptable,
ECG_CH2,142,2018-04-11 19:20:47,2018-04-11 19:21:02,15,3000,200,0.748716,0.862592,0.000000,1.000000,Barely acceptable,
ECG_CH2,143,2018-04-11 19:21:02,2018-04-11 19:21:17,15,3000,200,0.609460,0.635262,0.000000,1.000000,Barely acceptable,
